;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
4749;0;0;2;0;6;16;0;0;0;3;0;0;2;1;6;0;4;0;0;6;7;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25;34;0;0;5;12;5.363636363636363;2;0.7352941176470589;0.35714285714285715;Y de Eärendil descendieron los Reyes de Númenor, es decir Oesternesse
4750;19;6;2;0;3;13;0;1;4;4;1;0;8;3;7;1;9;3;0;10;7;5;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;65;0;3;2;10;5.428571428571429;0;0.7230769230769231;0.34814814814814815;Mientras Trancos hablaba, los hobbits le observaban la cara extraña y vehemente, apenas iluminada por el rojo resplandor de la hoguera
4751;6;2;1;0;2;2;1;0;0;2;1;0;6;0;2;0;5;1;0;3;2;0;1;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;26;0;0;1;9;3.8181818181818183;1;0.6538461538461539;0.32075471698113206;Le brillaban los ojos y la voz era cálida y profunda
4752;3;0;2;0;3;9;0;1;0;2;0;0;4;1;4;0;4;1;0;3;2;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;26;0;1;1;10;4.181818181818182;2;0.8076923076923077;0.3684210526315789;Por encima de él se extendía un cielo negro y estrellado
4753;7;1;3;0;5;7;0;0;0;4;0;0;4;1;4;0;6;3;0;5;5;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;29;37;0;0;4;8;4.466666666666667;3;0.7837837837837838;0.35365853658536583;De pronto una luz pálida apareció sobre la Cima de los Vientos, detrás de Trancos
4754;13;3;7;0;1;11;0;0;1;3;0;0;9;1;6;0;9;2;0;4;7;3;2;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;49;0;2;1;13;4.3;1;0.7959183673469388;0.36792452830188677;La luna creciente subía poco a poco y la colina echaba sombra y las estrellas se desvanecieron en lo alto
4755;2;1;3;0;1;2;0;0;1;1;0;0;2;0;2;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;11;0;1;1;9;5.5;1;1.0;0.4230769230769231;El cuento había concluido
4756;1;2;0;0;0;3;0;0;1;3;0;0;1;1;2;0;5;0;0;3;4;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;18;0;0;1;9;5.0;0;0.6666666666666666;0.3333333333333333;Los hobbits se movieron y estiraron
4757;2;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;7;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;1;7;4.4;0;0.6923076923076923;0.3333333333333333;Los otros alzaron los ojos
4758;12;3;2;0;2;15;0;0;0;3;0;0;7;5;6;1;7;1;2;5;5;4;6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;46;0;1;1;9;4.0;1;0.9565217391304348;0.3826086956521739;En ese momento vieron una silueta pequeña y sombría, que se recortaba a la luz de la luna, sobre la cima del monte
4759;10;1;1;0;4;8;0;1;0;6;0;0;5;1;5;0;3;2;2;4;3;1;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;33;0;0;1;8;3.7777777777777777;3;1.0606060606060606;0.4069767441860465;Quizá no era más que una piedra grande o una saliente de roca visible a la luz pálida
4760;5;0;0;0;2;9;0;1;1;2;1;0;2;2;2;0;3;2;0;5;4;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;25;0;1;2;8;3.5384615384615383;0;0.84;0.3559322033898305;Sam y Merry se pusieron de pie y se alejaron de la hoguera
4761;2;0;1;0;3;5;1;0;0;4;0;0;1;0;5;0;5;3;1;2;4;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;24;0;0;2;8;4.555555555555555;0;0.7083333333333334;0.34;Frodo y Pippin se quedaron sentados y en silencio
4762;10;3;2;0;1;6;0;0;0;1;0;0;6;1;5;0;4;0;0;3;3;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;30;0;0;1;11;4.818181818181818;0;0.7666666666666667;0.359375;Trancos observaba atentamente la luz de la luna sobre la colina
4763;13;2;4;0;4;8;2;0;2;7;0;0;5;1;8;0;14;2;3;8;4;4;4;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;51;53;0;0;3;11;4.818181818181818;5;0.9622641509433962;0.3984375;Todo parecía tranquilo y silencioso, pero Frodo sintió que un miedo frío le invadía el corazón, ahora que Trancos ya no hablaba
4764;3;0;4;0;1;4;1;1;0;0;0;0;1;0;1;0;2;0;0;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;14;0;0;1;11;5.6;2;1.0;0.42424242424242425;Se acurrucó acercándose al fuego
4765;5;1;2;0;6;10;0;0;0;2;0;0;3;3;3;1;6;0;0;3;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24;28;0;0;2;9;4.333333333333333;1;0.8571428571428571;0.375;En ese momento Sam volvió corriendo desde el borde de la cañada
4766;0;0;0;0;3;5;0;0;0;2;1;0;0;1;3;0;6;2;1;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;18;0;0;1;6;3.6;3;0.9444444444444444;0.3695652173913043;No sé qué es dijo, pero de pronto sentí miedo
4767;3;0;0;0;5;6;0;1;0;0;1;0;3;1;2;0;8;1;0;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;22;0;1;1;7;3.8181818181818183;1;0.9090909090909091;0.37735849056603776;No saldría de este agujero por todo el oro del mundo
4768;6;1;0;0;2;7;0;1;0;1;0;0;2;0;4;0;3;3;1;5;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;26;0;1;1;13;5.75;2;0.7692307692307693;0.37037037037037035;Sentí que algo trepaba arrastrándose por la pendiente
4769;3;0;1;0;4;4;1;1;0;2;0;0;1;0;6;0;7;2;0;4;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;20;27;0;0;2;14;5.444444444444445;2;0.7407407407407407;0.3448275862068966;¿No viste nada? preguntó Frodo incorporándose de un salto
4770;4;0;0;0;2;4;0;0;0;2;0;0;0;2;3;0;3;1;0;3;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;1;6;3.2222222222222223;0;1.0;0.3684210526315789;No vi nada, pero no me detuve a mirar
4771;3;0;1;0;1;3;0;1;0;3;1;0;1;2;0;0;4;1;0;3;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;15;15;0;1;2;7;3.4444444444444446;2;1.0;0.375;Yo vi algo dijo Merry, o así me pareció
4772;13;2;4;0;6;13;0;1;1;2;1;0;13;3;5;0;11;1;0;6;15;2;2;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;45;64;1;2;1;7;3.7586206896551726;4;0.703125;0.32608695652173914;Lejos hacia el oeste donde la luz de la luna caía en los llanos, más allá de las sombras de los picos, creí ver dos o tres sombras negras
4773;5;0;2;0;0;3;0;0;1;1;0;0;0;1;1;0;1;1;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;13;11;0;0;1;8;6.0;2;1.1818181818181819;0.4642857142857143;Parecían moverse hacia aquí
4774;11;0;6;0;1;3;2;2;1;2;0;0;2;0;2;0;6;0;0;5;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25;29;0;0;2;9;5.181818181818182;1;0.8620689655172413;0.36764705882352944;¡Acercaos todos al fuego, con las caras hacia afuera! gritó Trancos
4775;22;2;1;0;6;20;0;2;1;7;0;0;12;4;11;0;12;5;2;12;18;7;6;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;70;87;0;1;2;10;4.878787878787879;3;0.8045977011494253;0.36082474226804123;¡Tened listos los palos más largos! Durante un tiempo en que apenas se atrevían a respirar estuvieron allí, alertas y en silencio, de espaldas a la hoguera, mirando las sombras que los rodeaban
4776;3;1;1;0;1;3;0;2;2;6;0;0;1;2;11;0;5;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;21;25;0;0;1;10;4.5;3;0.84;0.38181818181818183;No había ningún ruido ni ningún movimiento en la noche
4777;3;1;3;0;2;6;1;1;0;6;0;0;2;2;3;0;5;2;1;5;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;24;28;0;0;1;9;4.818181818181818;3;0.8571428571428571;0.375;Frodo cambió de posición| tenía que romper el silencio y gritar
4778;2;0;0;0;1;4;0;0;0;4;1;0;1;3;1;0;3;4;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;16;0;0;2;6;4.25;2;1.0;0.38095238095238093;¿Qué es eso? jadeó Pippin al mismo tiempo
4779;16;5;2;0;5;13;0;0;0;4;0;0;7;4;6;2;11;2;3;6;8;2;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;54;0;2;1;10;4.269230769230769;2;0.9629629629629629;0.3795620437956204;Sobre el borde de la pequeña cañada, del lado opuesto a la colina, sintieron, más que vieron, que se alzaba una sombra, una sombra o más
4780;6;1;5;0;0;5;0;0;0;3;0;0;2;2;5;0;3;1;1;5;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;21;28;0;1;1;8;4.9;3;0.75;0.3559322033898305;Miraron con atención y les pareció que las sombras crecían
4781;10;2;1;0;5;8;1;2;1;5;0;0;5;1;10;0;8;3;0;5;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;38;48;0;0;1;10;4.888888888888889;2;0.7916666666666666;0.3584905660377358;Pronto no hubo ninguna duda: tres o cuatro figuras altas estaban allí, de pie en la pendiente, mirándolos
4782;11;2;4;0;1;8;0;3;0;1;1;0;2;1;7;0;5;1;2;8;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;31;39;0;1;1;10;5.0;1;0.7948717948717948;0.36904761904761907;Tan negras eran que parecían agujeros negros en la sombra oscura que los circundaba
4783;3;2;2;0;2;10;1;0;2;5;0;0;5;1;7;0;11;0;1;3;8;2;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;37;39;0;0;1;9;4.333333333333333;4;0.9487179487179487;0.3854166666666667;Frodo creyó oír un débil siseo, como un aliento venenoso, y sintió que se le helaban los huesos
4784;7;1;0;0;1;5;0;1;0;1;0;0;2;2;5;0;2;0;0;2;4;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;22;0;1;1;10;6.333333333333333;0;0.7272727272727273;0.36363636363636365;En seguida las sombras avanzaron lentamente
4785;7;0;1;0;2;7;0;0;0;3;1;0;3;2;3;0;5;3;1;9;2;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25;30;0;1;3;9;3.6666666666666665;1;0.8333333333333334;0.35714285714285715;El terror dominó a Pippin y a Merry que se arrojaron de cara al suelo
4786;2;0;1;0;1;2;1;1;0;1;1;0;0;1;2;0;4;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;12;0;0;2;7;3.8333333333333335;1;0.9166666666666666;0.3793103448275862;Sam se encogió junto a Frodo
4787;24;5;5;0;9;25;2;1;0;7;0;0;6;4;15;0;23;9;1;12;14;10;5;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;87;98;0;1;2;12;4.560975609756097;3;0.8877551020408163;0.3782608695652174;Frodo estaba apenas menos aterrorizado que los demás| temblaba de pies a cabeza, como atacado por un frío intenso, pero la   repentina tentación de ponerse en seguida el Anillo se sobrepuso a todo y ya no pudo pensar en otra cosa
4788;20;2;2;0;9;11;1;2;1;5;1;0;10;1;4;0;9;3;1;8;9;2;2;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;50;62;0;0;3;12;5.136363636363637;3;0.8064516129032258;0.37037037037037035;No había olvidado las Quebradas, ni el aviso de Gandalf, pero algo parecía impulsarlo a desoír todas las advertencias y dejarse llevar
4789;5;2;1;0;2;7;0;1;1;1;0;0;3;1;5;0;8;1;0;3;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;1;9;3.6923076923076925;0;1.0;0.3770491803278688;No con la esperanza de huir, o de obtener algo, malo o bueno
4790;5;0;1;0;2;12;0;0;0;2;0;0;6;2;6;0;4;2;2;2;4;3;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;28;32;0;1;1;11;4.538461538461538;3;0.875;0.3888888888888889;Sentía simplemente que tenía que sacar el anillo y ponérselo en el dedo
4791;18;4;4;0;5;15;0;0;1;2;0;0;3;7;6;0;11;5;2;7;7;2;8;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;57;57;0;0;2;8;4.0;3;1.0;0.3931034482758621;Sabía que Sam lo miraba, como dándose cuenta de que su amo pasaba en ese momento por una prueba muy dura, pero no era capaz de volverse hacia él
4792;13;1;5;0;6;18;1;0;2;11;1;0;13;2;11;0;9;1;1;7;8;6;3;0;0;0;4;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;59;74;1;0;2;12;3.9696969696969697;5;0.7972972972972973;0.3597560975609756;Cerró los ojos y luchó un rato y al fin la resistencia se hizo insoportable y tiró lentamente de la cadena y se deslizó el Anillo en el índice de la mano izquierda
4793;7;3;3;0;5;12;0;0;1;10;0;0;3;7;11;0;11;0;1;5;9;10;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;47;59;0;2;1;15;6.411764705882353;4;0.7966101694915254;0.373015873015873;Inmediatamente, aunque todo lo demás continuó como antes, indistinto y sombrío, las sombras se hicieron terriblemente nítidas
4794;8;1;0;0;1;3;0;1;1;0;1;0;3;0;2;0;4;1;0;4;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;22;0;0;1;10;5.571428571428571;1;0.7727272727272727;0.3695652173913043;Podía verlas ahora bajo las negras envolturas
4795;11;1;4;0;7;6;1;1;0;4;0;0;3;0;5;0;5;1;0;4;4;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;36;0;0;1;11;4.642857142857143;0;0.75;0.34177215189873417;Eran cinco figuras altas: dos de pie al borde de la concavidad, tres avanzando
4796;34;5;7;0;8;17;0;2;0;4;2;0;13;4;15;0;12;4;0;9;28;7;4;2;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;74;112;0;0;1;12;5.470588235294118;3;0.6607142857142857;0.33636363636363636;En las caras blancas ardían unos ojos penetrantes y despiadados| bajo los mantos llevaban unas vestiduras largas y grises| yelmos de plata cubrían las cabelleras canosas y las manos macilentas sostenían espadas de acero
4797;9;1;3;0;1;4;2;1;1;4;1;0;4;0;3;0;10;3;0;8;8;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;40;0;0;2;12;5.0;1;0.725;0.34523809523809523;Los ojos cayeron sobre Frodo y lo traspasaron, las figuras se precipitaron hacia él
4798;11;0;5;0;6;11;1;0;0;5;1;0;4;2;6;0;7;3;1;4;4;3;4;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;42;45;0;0;2;12;4.684210526315789;4;0.9333333333333333;0.3888888888888889;Desesperado, Frodo sacó la espada y le pareció que emitía una luz roja y vacilante, como un tizón encendido
4799;2;0;0;0;3;4;1;1;0;2;0;0;1;0;1;0;2;0;0;2;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;15;0;0;1;10;4.5;0;0.8;0.36363636363636365;Dos de las figuras se detuvieron
4800;18;4;3;0;0;12;0;1;0;1;0;0;12;2;5;0;5;0;1;9;4;5;3;1;0;0;3;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41;53;0;0;1;9;4.380952380952381;2;0.7735849056603774;0.36283185840707965;La tercera era más alta que las otras| tenía una cabellera brillante y larga y sobre el yelmo llevaba una corona
4801;15;0;7;0;3;7;0;0;2;3;0;0;10;3;13;0;10;3;0;2;4;4;7;0;0;0;2;1;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;45;58;0;1;1;13;3.96;3;0.7758620689655172;0.3629032258064516;En una mano sostenía una espada y en la otra un cu chillo y tanto el cuchillo como la mano resplandecían con una pálida luz
4802;3;1;2;0;2;4;2;0;1;1;0;0;1;2;1;0;6;0;0;3;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;19;0;0;2;9;5.833333333333333;2;0.8421052631578947;0.3902439024390244;La forma acometió, echándose sobre Frodo
4803;8;1;1;0;2;18;1;4;2;7;1;0;11;6;8;0;16;3;0;7;7;7;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;54;66;0;2;6;12;4.310344827586207;3;0.8181818181818182;0.35064935064935066;En ese momento Frodo se arrojó al suelo y se oyó gritar en voz alta: ¡O Elbereth! ¡Gilthoniel! Al mismo tiempo lanzó un golpe contra los pies del enemigo
4804;7;2;2;0;9;15;1;2;4;8;0;0;6;2;9;0;16;1;1;7;6;3;6;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;54;60;1;1;2;10;4.423076923076923;2;0.9;0.3829787234042553;Un grito agudo se elevó en la noche| y Frodo sintió un dolor, como si un dardo de hielo envenenado le hubiese traspasado el hombro izquierdo
4805;20;2;7;0;10;20;0;1;0;11;0;0;9;6;18;0;13;1;2;8;7;9;5;2;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;74;86;0;2;2;12;4.472222222222222;5;0.8604651162790697;0.3756345177664975;En el mimo instante en que perdía el conocimiento y como a través de un torbellino de niebla, alcanzó a ver a Trancos que salía saltando de la oscuridad, esgrimiendo un tizón ardiente en cada mano
4806;7;0;3;0;6;11;2;0;2;3;0;0;7;2;5;0;9;1;0;4;3;2;2;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;35;41;0;0;3;9;4.166666666666667;3;0.8536585365853658;0.3763440860215054;Haciendo un último esfuerzo, Frodo se sacó el Anillo del dedo y lo apretó en la mano derecha
4807;11;1;2;0;6;10;2;0;2;3;0;0;5;1;6;0;7;1;0;4;3;1;2;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;36;39;0;0;21;16;5.357142857142857;3;0.9230769230769231;0.391304347826087;   HUYENDO HACIA EL VADO Cuando Frodo volvió en sí, aún aferraba desesperadamente el Anillo
4808;13;3;1;0;5;6;1;1;2;4;1;0;5;1;6;0;7;0;1;3;2;5;5;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;37;40;0;0;1;10;4.8125;2;0.925;0.3978494623655914;Estaba tendido junto al fuego, que había sido alimentado y ardía ahora con una luz brillante
4809;2;4;1;0;0;3;0;0;1;3;0;0;3;0;3;0;3;0;0;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;21;0;1;1;10;4.714285714285714;1;0.5714285714285714;0.3;Los tres hobbits se inclinaban sobre él
4810;2;0;1;0;7;5;1;1;1;3;0;0;2;0;2;0;6;2;1;6;1;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25;29;0;0;3;9;5.363636363636363;5;0.8620689655172413;0.35714285714285715;¿Qué ha ocurrido? ¿Dónde está el rey pálido? preguntó Frodo, aturdido
4811;9;3;2;0;3;13;0;2;1;2;0;0;5;0;13;0;12;1;2;6;7;9;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;55;0;0;1;11;4.85;2;0.7636363636363637;0.358974358974359;Los otros estaban tan contentos de oírlo hablar que no le contestaron en seguida y no entendieron qué les preguntaba
4812;13;2;3;0;1;5;4;0;2;3;0;0;3;3;7;0;12;2;3;5;11;2;6;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;42;52;0;1;3;8;4.2272727272727275;3;0.8076923076923077;0.3652173913043478;Al fin Frodo supo por Sam que no habían visto otra cosa que unas formas confusas y sombrías que venían hacia ellos
4813;17;2;5;0;8;14;1;1;2;6;0;0;4;6;7;0;12;5;0;11;6;5;3;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;0;57;69;0;1;3;17;5.038461538461538;5;0.8260869565217391;0.3630573248407643;De pronto, horrorizado, Sam había advertido la desaparición de Frodo, y en ese momento una sombra negra pasó precipitadamente, muy cerca, y él cayó al suelo
4814;14;1;1;0;9;11;2;1;0;4;1;0;5;1;3;1;9;4;0;10;5;3;2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;42;52;1;1;2;13;4.619047619047619;2;0.8076923076923077;0.3559322033898305;Oía la voz de Frodo, pero parecía venir de muy lejos, o de las profundidades de la tierra, gritando palabras extrañas
4815;20;3;6;0;5;10;1;0;3;2;1;0;4;3;5;0;13;4;2;9;4;6;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;52;59;0;1;2;10;4.791666666666667;3;0.8813559322033898;0.37410071942446044;No habían visto más, hasta que tropezaron con Frodo, que yacía como muerto, la cara apretada contra la hierba, la espada debajo del cuerpo
4816;13;0;4;0;3;7;0;0;0;1;1;0;7;1;6;0;8;3;1;5;8;4;3;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;35;47;0;0;1;11;4.764705882352941;3;0.7446808510638298;0.35714285714285715;Trancos les ordenó que lo levantaran y lo acostaran junto a las llamas y poco después desapareció
4817;5;2;1;0;3;5;0;0;1;0;0;0;0;0;4;0;3;1;0;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;18;0;0;1;8;4.857142857142857;1;0.8888888888888888;0.3902439024390244;Desde entonces había pasado un buen rato
4818;19;4;3;0;7;18;0;0;1;5;0;0;4;6;10;0;10;5;0;10;10;8;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;56;72;0;2;2;14;5.739130434782608;2;0.7777777777777778;0.36129032258064514;Sam, evidentemente, comenzaba a tener nuevas dudas a propósito de Trancos, pero mientras hablaba el montaraz reapareció de pronto, saliendo de las sombras
